"Data Source","World Development Indicators",

"Last Updated Date","2021-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Botswana","BWA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","2174.08206741949","2267.09772805293","2367.040553518","2451.42843275614","2560.70436417398","2650.91000650005","2760.13039441776","2862.88516653027","3097.27915087797","3481.98388017608","3971.45148905393","4852.84953972306","5941.45115545589","6968.88257240842","7318.94988253829","7651.85540894535","8151.70120859968","8782.43280718322","9656.00209978293","10420.9049409703","11243.8953734435","11834.0923160922","12826.4650379754","14028.0813432866","14705.4896120856","15191.465381433","15821.2142242481","17027.3710195826","19573.6520195021","21340.1225728896","22036.9124371676","22974.1748038371","22998.9379123913","22843.7262974319","23095.5308037803","24128.4722765801","24931.8147381181","26381.6972469917","25903.4145245639","27800.1068150485","27782.0746008265","27330.4535688737","28479.7291153483","29286.0595126693","29547.8695102272","30318.2341278333","32194.8599904897","34124.4836727882","35495.2901281872","32143.8173632387","34306.2367583813","35870.3430971229","37025.2074108468","40765.4124431347","41926.9731339225","40591.2906772996","41569.6815861662","41900.9677670974","42826.1588053949","43171.3784285561","38953.5209908042",
"Central African Republic","CAF","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","250907.657351692","259127.935588251","245348.306729523","239376.968737634","239914.634798318","237596.252011031","234366.73462764","240259.649032433","238619.697993003","250560.749239686","251835.152888457","250618.712024936","246957.627908122","248028.60384727","259703.094909233","256230.318423462","264921.630612058","269222.133874271","266245.685364776","253239.24292944","235454.511973716","225155.347390371","235165.001740647","209506.868267615","222887.754994993","225828.721131946","228902.922319763","213563.288394143","213414.828799387","213531.895831171","204404.754270078","198207.265085685","180414.471843408","175854.554670357","179242.090234279","186921.867698195","174803.180547936","179499.250095507","183444.900495902","185640.380222815","176921.57033486","180768.970364448","183359.901781344","169929.802367061","176537.286581447","174677.96492653","179470.26219775","184164.903130154","184633.291586402","197518.318212533","204349.902490788","211385.677807126","221179.01159293","140322.778271764","139926.091540848","145052.569777558","150452.55475096","155267.717328656","158721.920120008","160768.577960916","157952.993148319",
"Canada","CAN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","18197.2655528938","18400.9633714368","19403.0537507909","20063.7690433556","20996.8858819957","21922.7474109727","22960.9376493463","23248.5961404957","24019.3452322688","24890.4628134245","","","","","","","","","","","","","","","","","","","","","","","","","","","","39927.1897349651","40704.5540080304","41978.1147087002","43634.2430830226","43769.4524163095","44777.7155153212","46067.1211010179","47425.6397058858","49326.8756896879","50865.2295431537","53833.6192392447","53790.3936214862","51622.4149202643","52628.8600736206","53756.3328845573","54112.8706845281","54791.2371062026","55799.9580951612","55750.1366555352","55674.4042085117","56682.7314432679","57245.5070093013","57491.7835542552","53796.2539005808",
"Central Europe and the Baltics","CEB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","57634.1502241982","58237.5960682863","57140.1802040865","57259.3032967516","58770.493327631","60661.1078354931","61467.8677712787","62051.4457672649","63615.9781939052","65836.5848682817","67558.5185597718","66108.3818212353","65354.9320443252","64680.846436393","64982.0563799768","64859.6622744343","64892.786611707","66205.637230907","68032.6095594079","68890.8034738566","71228.7835195045","71894.8467009154","71349.1072380903","70788.5356603712","72287.2210700814","73896.1012435602","76382.1852250434","78727.471578046","79875.4291990703","77243.1175215471","78940.9880677207","79567.3775510281","79685.2452481042","80209.213081008","81175.3182973162","81586.9762807767","82351.3513965398","82879.4574909132","84750.3463866618","85058.3843326399","82027.6011196615",
"Channel Islands","CHI","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33801.4712036526","34825.5596552744","36634.7423733709","35921.2413314896","35218.2445806773","33981.6895621283","33910.5465366396","34161.9676993308","35519.5639557618","37214.5055740928","","","","","","","","","","","","","",
"Chile","CHL","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","1959813.56996961","2020181.53234349","2058616.47610357","2135142.99698626","2147182.61084545","2127138.0984063","2323948.24548599","2366804.1002821","2411229.31735857","2465446.76266848","2470036.77826553","2659400.58188326","2590341.98345651","2421209.70780045","2440147.76756259","2092269.96552216","2139222.2311013","2326771.97699816","2468358.29336113","2636749.69347955","2806326.6731469","2947462.92207232","2586664.96100234","2423034.6931694","2486926.56337645","2548854.47310397","2645223.50710475","2772218.31901609","2928405.34169819","3166979.08065989","3219337.31554741","3413845.34994707","3732942.77363592","3914666.11190845","4047319.86599085","4343112.09084517","4572905.43573765","4846506.56943113","4991449.09689288","4910208.95384039","5111248.35460018","5220944.74254891","5325394.18451299","5485468.93676951","5820236.82941812","6090689.21606655","6407428.20222585","6650290.2832216","6811643.13346307","6634441.4490272","6949593.48005873","7301083.65085289","7615701.50867002","7846577.09676191","7900916.41717489","7988299.32004797","8018023.68041051","7998199.00791725","8180647.60790203","8160602.09611791","7623572.80728621",
"China","CHN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","1483.49407113907","1089.95805102481","1020.72931239545","1098.5318979324","1268.46374690309","1448.55882182272","1558.77102820703","1431.5519683771","1337.47822336255","1521.77389978075","1766.02468702419","1839.47676559888","1863.20796515184","1962.46651292941","1966.74480110024","2100.80679043501","2036.0741689184","2160.55977768748","2373.29188224255","2519.62107854229","2683.14732502241","2784.43355172219","2991.13347690223","3265.75354075242","3712.83584843704","4154.53565635208","4459.53812760406","4900.1923945312","5363.07296493531","5503.63155479452","5636.0796717475","6074.68457646118","6854.26157952565","7716.66454142765","8624.63732043446","9465.96680048637","10296.7407326188","11133.2991839522","11892.1520445112","12692.9083969076","13662.4686027347","14694.2110730825","15929.2418770697","17419.3868757373","19067.5324024458","21115.647585141","23669.2271857027","26896.720518634","29341.7077519052","31940.1940375284","35167.0583805099","38341.650080647","41155.7236000726","44133.50872276","47171.3192728712","50236.8852590394","53387.623485981","56778.2205983143","60334.9273666827","63696.6934834355","64957.3713673559",
"Cote d'Ivoire","CIV","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","976419.669499749","1035572.73598878","1009578.72256066","1112252.18101878","1259065.23224606","1175053.2982911","1264173.43225965","1275614.34563986","1384212.37536016","1459185.04505212","1545989.65472168","1620208.76108298","1613952.13441237","1632100.02740371","1624901.78006383","1679146.90777772","1810876.71616515","1856890.51842803","1968749.66103577","1927852.09459677","1642303.18297485","1626881.49436946","1561092.38158197","1437876.28008524","1342492.8929721","1348024.93885017","1339419.99233844","1285973.1442715","1254101.95991955","1245309.90701796","1188032.7324673","1146454.79796648","1103481.39773351","1063249.45596015","1035680.970676","1073201.79443891","1119465.05962274","1125639.06338872","1146384.54002131","1132727.15894074","1080842.65697377","1056574.83999165","1016133.02620851","981356.092131117","972941.194657264","968981.297787634","962669.043281137","958385.52725044","960984.971687635","969794.549404319","966532.014819697","902343.34643514","974912.839935308","1035608.00886709","1098812.94666843","1166192.08660859","1218614.56996987","1275388.59886302","1328911.82998629","1376190.29361399","1366038.01698178",
"Cameroon","CMR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","411016.94028832","407375.986700957","410924.904158826","417081.675430217","422314.632966097","421131.998947976","430403.529192868","374406.99071293","388601.946556559","397665.816591072","399733.985353253","403137.776597351","403217.615418006","413628.819689015","445740.390880159","482303.167405223","443112.601926103","489735.51766021","580312.023526431","597351.72170949","568233.391322146","645308.706164633","672749.227050868","696922.146564525","725882.192014971","760035.145076164","786157.068267743","745224.402697277","665562.553943359","633416.301204938","576855.314639688","538527.174657388","506737.172953892","453319.772084946","450110.724211014","453092.096858349","460300.903998995","471763.979328861","480302.919292692","488029.692995208","492297.252910027","500416.112872758","507949.315073937","517134.854155461","537533.614970507","533734.519614053","537333.821269988","548429.049363536","552162.728148828","548983.486842444","552383.997889804","559644.437930753","569307.080987171","583982.14455572","601862.907761548","619050.357844684","630818.608989537","636202.17612748","644977.173297024","651908.861928831","640109.02999051",
"Congo, Dem. Rep.","COD","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","357743.450923174","310980.840743843","367430.436002024","376709.923837134","357907.501388739","351778.281314749","365263.347990477","351497.546954015","356348.672598749","378661.885224209","367329.058289994","378915.449754042","369475.135237504","389057.685175521","390583.021158617","361055.589886423","332355.079525154","325373.172456889","299252.894964323","292257.976251031","290794.259886744","290129.102005379","281747.597404263","278818.624325611","287034.617608727","281027.862926757","286586.390745211","286369.745408485","279601.678617389","267639.357958177","241771.442986733","213419.215742682","183716.039736736","152902.000866399","141692.721476747","138143.28174802","132953.215281277","122421.70521492","117686.975934966","110037.248633291","99853.2039792102","95086.1507391489","95056.4522583663","97326.0255036875","100667.425672855","103494.979930418","105549.208963491","108557.215391734","111579.284887511","111020.752645873","115016.2103569","118888.131576543","123134.558878809","129202.100430383","136819.706983209","141529.886944548","140245.159620369","140808.20704835","144273.627568472","145875.295013624","142455.60520802",
"Congo, Rep.","COG","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","548709.718701368","580359.034881497","595637.87322031","557354.159805391","563862.225643763","569395.622579097","561867.153054443","558342.907869929","584552.445299988","611244.482312126","631798.439657708","661345.268436529","697591.974898881","733058.535552052","767847.650022198","803203.824477515","787152.140341446","696063.162533884","719097.314194283","767010.666232103","876369.244890676","1001110.66287768","1201740.56377207","1235653.15800041","1284428.88090493","1233789.97013997","1117553.13049405","1089266.00705888","1078628.56293458","1076895.84947581","1058322.34645999","1054338.01954496","1052490.35982723","1013707.3255387","931650.482668495","941877.178441474","954685.381764403","921764.436018349","928884.039237701","879053.49594791","918742.761189735","926854.977236919","942252.84550758","922998.850837194","926914.600816757","967840.674620974","1010986.22936427","912216.435959334","937021.092004037","1012272.86165388","1079387.46376123","1072798.22683045","1149343.35748527","1113368.93446919","1159504.10725011","1090900.3578597","949723.426318752","885138.285961163","820778.363702131","801867.511147655","719724.861419491",
"Colombia","COL","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","5226066.19921841","5322939.03913291","5438637.90649582","5446268.43911598","5608687.3477704","5639914.0194249","5764561.19196608","5834133.07898885","6011724.77895796","6211454.95225177","6431936.06596358","6653052.0678134","7000256.976992","7306020.81283013","7557141.19133394","7563341.55730306","7746309.75717888","7890029.96008038","8369032.4152315","8625042.11162811","8781506.14470749","8786740.67517412","8679045.22256178","8627646.93364763","8729149.0053832","8814072.94266656","9137862.33096803","9436198.09564046","9626189.77961188","9760089.44853677","9979676.62389952","9981694.10120963","10185042.3309237","10529008.6665282","10933201.3093243","11292787.5216953","11321364.2409575","11508758.0344749","11381096.0269242","10725068.3547222","10863139.4338476","10873652.7256439","10977026.4667276","11239809.8567005","11672633.0557266","12072224.8974981","12718137.5221781","13408558.767586","13686891.4977508","13689726.4973133","14155523.9770187","14993140.9076199","15440127.3503675","16086269.1806767","16640987.3200961","16933516.5266094","17052167.7528998","17024302.9194695","17196734.6002469","17521628.1197231","16147545.8620817",
"Comoros","COM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","491786.0774256","495055.365424395","511631.961436821","521708.600128538","528424.831019959","525442.045157133","519995.078807431","513241.84183068","511660.875751358","480917.730546144","490716.670149029","450795.403340151","475149.729410201","475471.320141563","437706.584753829","440998.413947168","423514.965464313","428883.06720722","423066.773771688","420224.523638894","454211.056165854","453488.518515187","452962.351619021","451601.730414103","449468.379016459","451343.55201308","452343.209982967","445162.587434385","451977.779366946","455339.836108673","461372.836728066","468813.068054765","472262.09306984","481768.982523523","480305.244999276","474393.357644047","478957.311302079","486057.083881114","491599.405037954","490421.857088628","503438.957215715",
